ruido_blanco,filtered,svm,-10,0.9674556213017751,0.9230769230769231
ruido_blanco,filtered,svm,-5,0.9615384615384616,0.9615384615384616
ruido_blanco,filtered,svm,0,0.9615384615384616,0.9615384615384616
ruido_blanco,filtered,svm,5,0.9622781065088757,0.9807692307692307
ruido_blanco,filtered,svm,10,0.9622781065088757,0.9615384615384616
ruido_blanco,filtered,svm,-10,0.9881656804733727,0.8846153846153846
ruido_blanco,filtered,svm,-5,0.9881656804733728,0.9615384615384616
ruido_blanco,filtered,svm,0,0.9526627218934912,0.9615384615384616
ruido_blanco,filtered,svm,5,0.9970414201183433,0.9807692307692307
ruido_blanco,filtered,svm,10,1.0,0.9615384615384616
ruido_blanco,filtered,svm,-10,1.0,0.9423076923076923
ruido_blanco,filtered,svm,-5,1.0,1.0
ruido_blanco,filtered,svm,0,1.0,0.9807692307692307
ruido_blanco,filtered,svm,5,0.9985207100591716,0.9615384615384616
ruido_blanco,filtered,svm,10,0.9970414201183433,0.9807692307692307
ruido_blanco,original,svm,-10,0.9985207100591716,0.9615384615384616
ruido_blanco,original,svm,-5,0.970414201183432,0.9615384615384616
ruido_blanco,original,svm,0,1.0,1.0
ruido_blanco,original,svm,5,1.0,1.0
ruido_blanco,original,svm,10,1.0,1.0
ruido_blanco,filtered,knn,-10,0.9001479289940829,0.9038461538461539
ruido_blanco,filtered,knn,-5,0.9807692307692308,0.8846153846153846
ruido_blanco,filtered,knn,0,0.9578402366863905,0.9038461538461539
ruido_blanco,filtered,knn,5,0.9563609467455622,0.9230769230769231
ruido_blanco,filtered,knn,10,0.9733727810650888,0.9230769230769231
ruido_blanco,filtered,knn,-10,0.9038461538461539,0.9038461538461539
ruido_blanco,filtered,knn,-5,0.9926035502958581,0.9038461538461539
ruido_blanco,filtered,knn,0,0.9748520710059172,0.9230769230769231
ruido_blanco,filtered,knn,5,0.9748520710059172,0.9807692307692307
ruido_blanco,filtered,knn,10,0.9992603550295858,0.9807692307692307
ruido_blanco,filtered,knn,-10,0.9903846153846154,0.9615384615384616
ruido_blanco,filtered,knn,-5,1.0,0.9807692307692307
ruido_blanco,filtered,knn,0,1.0,0.9807692307692307
ruido_blanco,filtered,knn,5,1.0,0.9615384615384616
ruido_blanco,filtered,knn,10,1.0,0.9807692307692307
ruido_blanco,original,knn,-10,0.9963017751479291,0.9038461538461539
ruido_blanco,original,knn,-5,1.0,1.0
ruido_blanco,original,knn,0,1.0,1.0
ruido_blanco,original,knn,5,1.0,0.9615384615384616
ruido_blanco,original,knn,10,1.0,1.0
ruido_blanco,filtered,randomforest,-10,0.9881656804733727,0.9230769230769231
ruido_blanco,filtered,randomforest,-5,0.9785502958579881,0.9230769230769231
ruido_blanco,filtered,randomforest,0,0.9534023668639053,0.9423076923076923
ruido_blanco,filtered,randomforest,5,0.9704142011834319,0.9423076923076923
ruido_blanco,filtered,randomforest,10,0.9874260355029586,0.9423076923076923
ruido_blanco,filtered,randomforest,-10,0.9852071005917159,0.9230769230769231
ruido_blanco,filtered,randomforest,-5,0.9940828402366864,0.9807692307692307
ruido_blanco,filtered,randomforest,0,0.9896449704142012,0.9230769230769231
ruido_blanco,filtered,randomforest,5,0.9726331360946746,0.9615384615384616
ruido_blanco,filtered,randomforest,10,0.9896449704142012,0.9615384615384616
ruido_blanco,filtered,randomforest,-10,1.0,0.9615384615384616
ruido_blanco,filtered,randomforest,-5,1.0,1.0
ruido_blanco,filtered,randomforest,0,1.0,1.0
ruido_blanco,filtered,randomforest,5,1.0,0.9807692307692307
ruido_blanco,filtered,randomforest,10,1.0,0.9615384615384616
ruido_blanco,original,randomforest,-10,0.9970414201183432,0.9615384615384616
ruido_blanco,original,randomforest,-5,0.9955621301775148,0.9615384615384616
ruido_blanco,original,randomforest,0,0.9977810650887574,0.9615384615384616
ruido_blanco,original,randomforest,5,1.0,1.0
ruido_blanco,original,randomforest,10,1.0,0.9807692307692307
